Season,Teams,Pitcher,IP,H,R,ER,BB,K,HR,ERA
2018,SD,J. Castillo,31,26,16,16,12,52,3,4.65
2018,SD,C. Spangenberg,2,4,3,3,3,0,0,13.50
2018,SD,R. Stock,35,37,13,11,13,38,1,2.83
2018,SD,M. Diaz,17,16,11,10,12,30,2,5.29
2018,SD,T. Wingenter,17,13,8,8,11,27,3,4.24
2018,SD,B. Kennedy,26,36,20,20,12,18,6,6.92
2018,SD,J. Nix,41,52,33,33,13,21,8,7.24
2018,SD,R. Wick,7,13,6,6,1,7,1,7.71
2018,SD,B. Wieck,7,3,1,1,0,10,1,1.29
2018,CHW,J. Shields,199,190,115,103,78,154,34,4.66
2018,CHW,G. Infante,7,12,8,8,8,6,0,10.29
2018,CHW,L. Avilan,27,40,20,17,14,46,2,5.67
2018,CHW,J. Minaya,35,39,19,17,29,58,3,4.37
2018,CHW,A. Bummer,22,40,19,15,10,35,1,6.14
2018,CHW,L. Giolito,168,166,123,118,90,125,27,6.32
2018,CHW,D. Farquhar,6,6,5,5,0,9,3,7.50
2018,CHW,N. Jones,26,28,14,10,15,32,4,3.46
2018,CHW,J. Soria,36,35,13,11,10,49,2,2.75
2018,CHW,R. Lopez,184,165,88,82,75,151,25,4.01
2018,CHW,M. Gonzalez,12,24,18,17,6,5,4,12.75
2018,CHW,H. Santiago,94,101,54,50,60,103,16,4.79
2018,CHW,C. Fulmer,30,37,32,29,24,29,8,8.70
2018,CHW,B. Rondon,25,37,30,28,27,40,1,10.08
2018,CHW,C. Volstad,41,65,35,33,12,29,9,7.24
2018,CHW,C. Beck,21,24,11,11,11,16,5,4.71
2018,CHW,D. Covey,116,129,81,70,52,91,13,5.43
2018,CHW,J. Fry,42,37,28,25,20,70,4,5.36
2018,CHW,X. Cedeno,20,19,9,8,13,28,1,3.60
2018,CHW,C. Rodon,118,97,61,56,55,90,15,4.27
2018,CHW,M. Davidson,3,1,0,0,1,2,0,0.00
2018,CHW,J. Gomez,18,29,15,13,10,27,3,6.50
2018,CHW,T. Vieira,15,21,14,14,9,15,4,8.40
2018,CHW,T. Danish,5,8,5,5,4,5,2,9.00
2018,CHW,M. Kopech,14,20,8,8,2,15,4,5.14
2018,CHW,R. Burr,8,12,8,8,6,6,3,9.00
2018,CHW,I. Hamilton,6,6,5,4,2,5,2,6.00
2018,CHW,C. Frare,4,6,4,4,4,9,0,9.00
2018,CHW,J. Ruiz,3,5,2,2,3,6,1,6.00
2018,CHW,R. Scahill,4,5,4,3,3,3,0,6.75
2018,KC,D. Duffy,150,161,86,84,70,141,23,5.04
2018,KC,B. Boyer,20,32,33,29,13,9,7,13.05
2018,KC,B. Keller,135,133,50,48,50,96,7,3.20
2018,KC,J. Grimm,11,17,19,19,14,8,2,15.55
2018,KC,T. Hill,32,48,31,25,14,42,4,7.03
2018,KC,B. Smith,73,94,63,63,41,78,15,7.77
2018,KC,B. Flynn,68,87,37,34,35,47,5,4.50
2018,KC,B. Maurer,28,42,29,27,25,31,7,8.68
2018,KC,K. Herrera,24,19,3,3,2,22,2,1.12
2018,KC,I. Kennedy,125,131,70,66,41,107,21,4.75
2018,KC,J. Hammel,122,168,91,85,39,92,18,6.27
2018,KC,J. Junis,172,182,94,86,43,164,32,4.50
2018,KC,E. Skoglund,67,66,41,40,19,49,12,5.37
2018,KC,K. McCarthy,64,70,28,26,20,46,7,3.66
2018,KC,E. Stout,1,7,7,6,2,2,2,54.00
2018,KC,T. Oaks,13,21,11,11,6,10,1,7.62
2018,KC,S. Barlow,14,16,7,6,3,15,2,3.86
2018,KC,J. Adam,30,30,22,22,15,37,9,6.60
2018,KC,W. Peralta,32,28,14,14,23,35,4,3.94
2018,KC,H. Fillmyer,80,78,41,39,32,57,11,4.39
2018,KC,E. Romero,4,11,9,9,2,3,3,20.25
2018,KC,D. Butera,0,2,2,2,3,0,0,0
2018,KC,G. Sparkman,36,47,20,19,15,27,3,4.75
2018,KC,J. Lopez,33,41,24,24,9,23,5,6.55
2018,KC,J. Newberry,9,17,12,11,10,11,4,11.00
2018,KC,J. Vasto,2,3,2,1,1,3,1,4.50
2018,KC,B. Lively,6,7,1,1,5,5,0,1.50
2018,SF,T. Blach,112,133,62,56,41,75,8,4.50
2018,SF,J. Osich,9,20,11,11,7,10,2,11.00
2018,SF,C. Gearrin,26,33,14,14,13,31,5,4.85
2018,SF,T. Watson,59,54,19,19,14,72,4,2.90
2018,SF,H. Strickland,42,43,25,20,21,37,5,4.29
2018,SF,J. Cueto,53,46,19,19,13,38,8,3.23
2018,SF,D. Holland,166,154,74,68,67,169,19,3.69
2018,SF,P. Johnson,39,38,27,27,22,36,5,6.23
2018,SF,S. Dyson,63,56,23,21,20,56,5,3.00
2018,SF,R. Moronta,55,34,20,18,37,79,4,2.95
2018,SF,C. Stratton,142,153,87,82,54,112,19,5.20
2018,SF,R. Gomez,9,20,11,8,1,8,0,8.00
2018,SF,T. Beede,7,9,7,7,8,9,0,9.00
2018,SF,A. Suarez,157,163,85,80,45,130,23,4.59
2018,SF,D. Law,12,16,13,11,8,12,2,8.25
2018,SF,J. Samardzija,42,47,32,31,26,30,6,6.64
2018,SF,P. Sandoval,1,0,0,0,0,0,0,0.00
2018,SF,D.J. Snelten,3,9,6,5,3,4,2,15.00
2018,SF,W. Smith,48,37,18,15,15,71,3,2.81
2018,SF,J. Valdez,5,8,7,7,1,4,3,12.60
2018,SF,D. Rodriguez,116,98,43,37,36,89,9,2.87
2018,SF,M. Melancon,35,48,18,14,14,31,2,3.60
2018,SF,M. Bumgarner,129,118,51,47,43,109,14,3.28
2018,SF,R. Black,21,17,16,16,10,33,4,6.86
2018,SF,C. Kelly,23,28,10,8,5,16,3,3.13
2018,SF,C. d'Arnaud,1,1,0,0,0,0,0,0.00
2018,SF,S. Okert,6,4,1,1,0,8,1,1.50
2018,LAD,C. Kershaw,193,170,75,67,38,183,22,3.12
2018,LAD,J. Chargois,27,26,13,12,15,40,4,4.00
2018,LAD,J. Fields,38,28,10,10,11,33,4,2.37
