Season,Teams,Hitter,AB,R,H,RBI,BB,K,SLG,AVG,OBP
2020,MIN,E. Rosario,217,31,54,42,19,35,0.436,0.249,0.343
2020,MIN,M. Garver,73,8,12,5,7,38,0.214,0.164,0.247
2020,MIN,J. Cave,114,17,25,15,5,45,0.332,0.219,0.321
2020,MIN,M. Sano,193,31,39,25,19,91,0.446,0.202,0.312
2020,MIN,L. Arraez,118,16,36,13,10,12,0.301,0.305,0.388
2020,MIN,A. Whitefield,1,1,0,0,0,0,0.000,0.000,0.500
2020,MIN,M. Gonzalez,180,16,38,22,18,41,0.361,0.211,0.276
2020,MIN,E. Adrianza,89,10,17,3,11,23,0.255,0.191,0.273
2020,MIN,L. Wade Jr.,39,3,9,1,4,9,0.347,0.231,0.286
2020,MIN,A. Avila,49,6,9,2,11,22,0.339,0.184,0.273
2020,MIN,B. Buxton,134,19,34,27,2,39,0.457,0.254,0.346
2020,MIN,I. Vargas,22,3,5,2,1,2,0.528,0.227,0.320
2020,MIN,R. Jeffers,60,5,15,7,5,21,0.343,0.250,0.308
2020,MIN,B. Rooker,19,4,6,5,0,5,0.350,0.316,0.435
2020,MIN,W. Astudillo,17,4,4,3,0,2,0.457,0.235,0.381
2020,MIN,T. Blankenhorn,3,0,1,0,0,0,0.667,0.333,0.333
2020,MIN,A. Kirilloff,4,0,1,0,0,0,0.250,0.250,0.250
2020,CHW,T. Anderson,222,47,76,21,10,50,0.603,0.342,0.457
2020,CHW,Y. Moncada,213,29,46,24,29,76,0.462,0.216,0.310
2020,CHW,J. Abreu,254,44,80,62,18,60,0.545,0.315,0.416
2020,CHW,Y. Grandal,171,29,39,31,34,61,0.389,0.228,0.340
2020,CHW,E. Encarnacion,161,19,25,19,16,55,0.366,0.155,0.244
2020,CHW,E. Jimenez,215,26,64,41,12,56,0.591,0.298,0.373
2020,CHW,L. Robert,215,35,51,33,20,77,0.520,0.237,0.344
2020,CHW,N. Delmonico,20,0,3,3,2,2,0.067,0.150,0.150
2020,CHW,L. Garcia,65,6,16,8,4,12,0.503,0.246,0.310
2020,CHW,Z. Collins,17,1,1,0,2,6,0.022,0.059,0.111
2020,CHW,A. Engel,100,12,29,13,3,24,0.599,0.290,0.366
2020,CHW,J. McCann,103,21,29,15,8,33,0.613,0.282,0.403
2020,CHW,C. Cuthbert,1,0,0,0,0,0,0.000,0.000,0.000
2020,CHW,D. Mendick,107,11,26,6,6,25,0.344,0.243,0.314
2020,CHW,R. Goins,9,4,0,0,1,1,0.000,0.000,0.308
2020,CHW,N. Madrigal,115,9,38,11,4,7,0.326,0.330,0.379
2020,CHW,Y. Mercedes,1,0,0,0,0,0,0.000,0.000,0.000
2020,CHW,N. Mazara,142,13,34,17,11,47,0.293,0.239,0.303
2020,CHW,L. Gonzalez,1,1,0,0,0,1,0.000,0.000,0.500
2020,CHW,J. Dyson,11,3,3,0,0,2,0.298,0.273,0.429
2020,CHW,Y. Sanchez,16,7,5,1,5,5,0.501,0.312,0.522
2020,CHW,M. Foster,0,0,0,0,0,0,0,0,0
2020,CHW,J. Ruiz,0,0,0,0,0,0,0,0,0
2020,CHW,A. Colome,0,0,0,0,0,0,0,0,0
2020,PIT,K. Newman,156,12,35,10,12,21,0.280,0.224,0.280
2020,PIT,B. Reynolds,185,24,35,19,21,57,0.294,0.189,0.282
2020,PIT,A. Frazier,209,22,48,23,17,35,0.307,0.230,0.303
2020,PIT,J. Bell,195,22,44,22,22,59,0.316,0.226,0.304
2020,PIT,C. Moran,178,28,44,23,19,52,0.569,0.247,0.350
2020,PIT,J. Osuna,78,6,16,11,4,16,0.317,0.205,0.262
2020,PIT,G. Heredia,16,2,3,2,2,4,0.068,0.188,0.278
2020,PIT,J. Stallings,125,13,31,18,15,40,0.351,0.248,0.319
2020,PIT,J. Dyson,51,6,8,5,4,10,0.100,0.157,0.246
2020,PIT,E. Gonzalez,181,14,41,20,8,51,0.412,0.227,0.282
2020,PIT,P. Evans,39,6,14,9,5,7,0.449,0.359,0.444
2020,PIT,J. Murphy,58,6,10,2,4,28,0.235,0.172,0.250
2020,PIT,C. Tucker,109,17,24,8,5,31,0.321,0.220,0.325
2020,PIT,G. Polanco,157,12,24,22,13,65,0.293,0.153,0.213
2020,PIT,J. Riddle,67,8,10,1,2,13,0.217,0.149,0.240
2020,PIT,W. Craig,4,0,0,0,0,1,0.000,0.000,0.000
2020,PIT,J. Martin,9,2,0,0,2,4,0.000,0.000,0.182
2020,PIT,K. Hayes,85,17,32,11,9,20,0.663,0.376,0.480
2020,PIT,A. Alford,12,2,3,4,1,1,0.685,0.250,0.357
2020,PIT,J. Oliva,16,0,3,0,0,6,0.107,0.188,0.188
2020,PIT,A. Susac,2,0,0,0,2,0,0.000,0.000,0.000
2020,STL,K. Wong,195,27,51,20,20,30,0.342,0.262,0.351
2020,STL,T. Edman,218,31,54,26,16,51,0.372,0.248,0.341
2020,STL,P. Goldschmidt,204,33,61,24,38,45,0.539,0.299,0.397
2020,STL,P. DeJong,162,19,40,26,20,52,0.475,0.247,0.326
2020,STL,M. Carpenter,149,25,28,26,26,52,0.294,0.188,0.305
2020,STL,Y. Molina,158,14,44,18,7,22,0.360,0.278,0.337
2020,STL,D. Fowler,104,15,25,17,10,32,0.477,0.240,0.336
2020,STL,L. Thomas,36,5,4,2,4,13,0.234,0.111,0.220
2020,STL,T. O'Neill,139,20,24,19,15,43,0.456,0.173,0.277
2020,STL,H. Bader,115,22,25,13,13,47,0.367,0.217,0.343
2020,STL,M. Wieters,35,3,7,4,3,10,0.104,0.200,0.263
2020,STL,R. Ravelo,35,5,6,6,4,6,0.347,0.171,0.275
2020,STL,D. Carlson,119,13,25,16,12,38,0.296,0.210,0.288
2020,STL,A. Knizner,16,1,4,4,0,5,0.449,0.250,0.294
2020,STL,B. Miller,143,21,33,25,25,46,0.571,0.231,0.329
2020,STL,M. Schrock,17,1,3,1,0,6,0.651,0.176,0.222
2020,STL,J. Nogowski,4,0,1,0,0,1,0.250,0.250,0.250
2020,STL,S. Elledge,0,0,0,0,0,0,0,0,0
2020,STL,A. Dean,5,1,1,0,3,3,0.400,0.200,0.333
2020,STL,J. Williams,5,0,1,0,1,2,0.290,0.200,0.200
2020,STL,J. Woodford,0,0,0,0,0,0,0,0,0
2020,SEA,S. Long Jr.,117,10,20,9,11,37,0.299,0.171,0.236
2020,SEA,E. White,182,19,32,26,18,84,0.301,0.176,0.254
2020,SEA,K. Seager,203,35,49,40,32,33,0.519,0.241,0.353
2020,SEA,K. Lewis,206,37,54,28,34,71,0.565,0.262,0.374
2020,SEA,D. Vogelbach,53,3,5,4,11,13,0.165,0.094,0.143
2020,SEA,A. Nola,98,15,30,19,9,17,0.483,0.306,0.398
2020,SEA,J. Marmolejos,107,12,22,18,7,32,0.380,0.206,0.286
2020,SEA,J.P. Crawford,204,33,52,24,23,39,0.388,0.255,0.359
2020,SEA,M. Smith,45,2,6,3,2,13,0.146,0.133,0.170
2020,SEA,T. Lopes,143,16,34,15,6,34,0.427,0.238,0.314
2020,SEA,D. Strange-Gordon,75,12,15,3,5,13,0.204,0.200,0.310
2020,SEA,J. Hudson,17,0,3,0,2,5,0.088,0.176,0.176
2020,SEA,D. Moore,137,26,35,17,14,43,0.586,0.255,0.374
2020,SEA,J. Odom,39,2,5,2,4,20,0.088,0.128,0.171
2020,SEA,S. Haggerty,50,7,13,6,4,16,0.426,0.260,0.351
2020,SEA,B. Bishop,30,2,5,4,2,10,0.187,0.167,0.219
2020,SEA,J. Fraley,26,3,4,0,2,11,0.279,0.154,0.241
2020,SEA,T. Williams,0,0,0,0,0,0,0,0,0
2020,SEA,D. Altavilla,0,0,0,0,0,0,0,0,0
2020,SEA,D. Walton,13,0,2,3,1,5,0.092,0.154,0.154
2020,SEA,T. France,86,10,26,13,6,22,0.488,0.302,0.375
2020,SEA,L. Torrens,59,5,15,6,6,13,0.343,0.254,0.312
2020,SEA,P. Ervin,39,5,8,4,8,14,0.317,0.205,0.295
2020,HOU,G. Springer,246,45,65,42,26,52,0.447,0.264,0.378
2020,HOU,J. Altuve,240,43,60,29,28,47,0.392,0.250,0.364
2020,HOU,A. Bregman,203,24,48,24,29,32,0.418,0.236,0.317
2020,HOU,M. Brantley,222,34,69,33,23,37,0.534,0.311,0.402
2020,HOU,Y. Gurriel,255,31,54,23,18,30,0.405,0.212,0.297
2020,HOU,C. Correa,248,29,70,42,24,60,0.523,0.282,0.357
2020,HOU,J. Reddick,224,26,53,23,22,53,0.390,0.237,0.316
2020,HOU,A. Diaz,75,11,20,8,2,17,0.407,0.267,0.360
2020,HOU,A. Toro,87,13,13,9,4,23,0.316,0.149,0.260
2020,HOU,M. Maldonado,170,25,35,25,31,69,0.366,0.206,0.308
2020,HOU,K. Tucker,258,37,71,48,20,54,0.440,0.275,0.366
2020,HOU,G. Stubbs,8,1,1,1,0,0,0.333,0.125,0.222
2020,HOU,T. Jones,21,3,4,3,1,7,0.294,0.190,0.292
2020,HOU,D. Garneau,40,4,6,4,6,17,0.407,0.150,0.227
2020,HOU,J. Mayfield,42,5,8,3,2,14,0.188,0.190,0.277
2020,HOU,M. Straw,82,8,17,8,4,22,0.219,0.207,0.278
2020,HOU,Y. Alvarez,8,2,2,4,0,1,0.812,0.250,0.400
2020,ARI,K. Marte,181,19,52,17,7,21,0.432,0.287,0.355
2020,ARI,D. Peralta,203,19,61,34,13,45,0.370,0.300,0.360
2020,ARI,S. Marte,122,23,38,14,10,19,0.456,0.311,0.421
2020,ARI,E. Escobar,203,22,43,20,15,41,0.280,0.212,0.289
2020,ARI,C. Walker,218,35,59,34,19,50,0.465,0.271,0.372
2020,ARI,T. Locastro,69,15,20,7,8,14,0.358,0.290,0.417
2020,ARI,K. Calhoun,190,35,43,40,28,50,0.489,0.226,0.347
2020,ARI,C. Kelly,122,11,27,19,6,29,0.277,0.221,0.286
2020,ARI,J. Lamb,43,2,5,1,6,17,0.212,0.116,0.156
2020,ARI,I. Vargas,20,2,3,0,1,5,0.193,0.150,0.227
2020,ARI,N. Ahmed,199,29,53,29,18,46,0.311,0.266,0.360
2020,ARI,S. Vogt,72,6,12,7,8,18,0.338,0.167,0.231
2020,ARI,K. Cron,17,0,0,0,1,7,0.000,0.000,0.000
2020,ARI,J. Rojas,61,9,11,2,7,16,0.201,0.180,0.286
2020,ARI,J. Jay,50,5,8,4,3,12,0.214,0.160,0.236
2020,ARI,D. Varsho,101,16,19,9,12,33,0.272,0.188,0.299
2020,ARI,A. Young,26,3,5,4,5,10,0.636,0.192,0.276
2020,ARI,W. Mathisen,27,5,6,5,5,12,0.189,0.222,0.344
2020,ARI,J. VanMeter,36,6,7,5,4,8,0.228,0.194,0.310
2020,ARI,P. Smith,37,7,10,4,5,8,0.351,0.270,0.386
2020,SD,F. Tatis Jr.,246,55,69,50,32,68,0.628,0.280,0.412
2020,SD,M. Machado,250,47,72,49,27,41,0.496,0.288,0.401
2020,SD,T. Pham,133,15,32,13,16,32,0.335,0.241,0.318
2020,SD,J. Profar,195,29,54,25,15,30,0.312,0.277,0.371
2020,SD,E. Hosmer,168,26,45,40,10,33,0.543,0.268,0.366
2020,SD,W. Myers,220,38,62,45,22,64,0.586,0.282,0.388
2020,SD,T. France,55,9,17,10,5,15,0.400,0.309,0.406
2020,SD,F. Mejia,39,5,3,2,1,9,0.132,0.077,0.182
2020,SD,G. Garcia,60,6,12,11,7,18,0.334,0.200,0.273
2020,SD,A. Hedges,57,7,9,6,6,18,0.199,0.158,0.250
2020,SD,T. Grisham,237,43,57,28,35,75,0.463,0.241,0.357
2020,SD,E. Olivares,34,4,6,3,2,14,0.407,0.176,0.263
2020,SD,J. Cronenworth,190,31,56,23,22,35,0.622,0.295,0.394
2020,SD,J. Naylor,36,4,10,4,1,4,0.290,0.278,0.350
2020,SD,A. Almonte,11,0,1,0,2,4,0.181,0.091,0.091
2020,SD,J. Mateo,26,4,4,2,1,11,0.214,0.154,0.267
2020,SD,L. Torrens,11,0,3,0,1,2,0.284,0.273,0.273
2020,SD,M. Moreland,77,10,18,9,4,16,0.304,0.234,0.322
2020,SD,A. Nola,80,11,16,12,13,24,0.384,0.200,0.297
2020,SD,J. Castro,29,3,5,3,2,10,0.387,0.172,0.250
2020,SD,G. Allen,1,1,0,0,2,1,0.000,0.000,0.500
2020,SD,L. Campusano,4,2,1,1,0,3,1.000,0.250,0.500
2020,SD,J. Ona,12,3,3,2,2,7,0.497,0.250,0.400
2020,SD,M. Strahm,0,0,0,0,0,0,0,0,0
2020,SD,A. Adams,1,0,0,0,0,1,0.000,0.000,0.000
2020,SD,T. Hill,1,0,0,0,0,1,0.000,0.000,0.000
2020,SD,E. Pagan,0,0,0,0,0,0,0,0,0
2020,SD,T. Rosenthal,0,0,0,0,0,0,0,0,0
2020,LAA,D. Fletcher,207,31,66,18,20,25,0.466,0.319,0.408
2020,LAA,M. Trout,199,41,56,46,35,56,0.615,0.281,0.404
2020,LAA,S. Ohtani,153,23,29,24,22,50,0.388,0.190,0.295
2020,LAA,J. Upton,147,20,30,22,11,43,0.325,0.204,0.299
2020,LAA,M. Hermosillo,8,0,2,2,1,1,0.122,0.250,0.250
2020,LAA,J. Walsh,99,19,29,26,5,15,0.539,0.293,0.407
2020,LAA,T. La Stella,99,15,27,14,15,7,0.411,0.273,0.368
2020,LAA,A. Pujols,152,15,34,25,9,25,0.353,0.224,0.293
2020,LAA,T. Ward,94,16,26,5,8,28,0.326,0.277,0.382
2020,LAA,J. Castro,52,5,10,6,10,23,0.525,0.192,0.263
2020,LAA,A. Simmons,118,19,35,10,8,16,0.332,0.297,0.394
2020,LAA,B. Goodwin,95,12,23,17,12,35,0.567,0.242,0.327
2020,LAA,M. Stassi,90,12,25,20,11,21,0.573,0.278,0.363
2020,LAA,C. Bedrosian,0,0,0,0,0,0,0,0,0
2020,LAA,M. Thaiss,21,3,3,1,4,8,0.201,0.143,0.250
2020,LAA,A. Rendon,189,29,54,31,38,31,0.500,0.286,0.381
2020,LAA,L. Rengifo,90,12,14,3,14,26,0.207,0.156,0.255
2020,LAA,J. Adell,124,9,20,7,7,55,0.246,0.161,0.218
2020,LAA,A. Bemboom,48,9,10,5,7,13,0.467,0.208,0.333
2020,LAA,J. Jones,7,2,3,1,0,2,0.327,0.429,0.556
2020,LAA,F. Barreto,17,0,2,2,0,8,0.026,0.118,0.118
2020,LAA,J. Briceno,5,0,1,0,1,1,0.080,0.200,0.200
2020,LAA,E. Soto,6,2,2,0,1,1,0.750,0.333,0.500
2020,OAK,M. Semien,238,34,58,27,29,51,0.343,0.244,0.338
2020,OAK,R. Laureano,209,31,44,30,25,65,0.449,0.211,0.312
2020,OAK,M. Chapman,142,22,33,25,8,54,0.501,0.232,0.335
2020,OAK,K. Davis,109,12,23,14,10,36,0.383,0.211,0.289
2020,OAK,M. Olson,233,32,44,45,39,87,0.453,0.189,0.287
2020,OAK,C. Pinder,78,10,20,15,8,19,0.414,0.256,0.341
2020,OAK,T. Kemp,93,15,23,4,15,14,0.258,0.247,0.352
2020,OAK,F. Barreto,10,5,0,0,0,7,0.000,0.000,0.333
2020,OAK,M. Canha,216,35,51,36,39,61,0.376,0.236,0.343
2020,OAK,S. Piscotty,166,17,37,29,9,54,0.387,0.223,0.295
2020,OAK,S. Murphy,138,25,32,18,26,41,0.424,0.232,0.350
2020,OAK,R. Grossman,183,26,43,23,24,42,0.471,0.235,0.330
2020,OAK,A. Allen,31,1,6,3,1,14,0.255,0.194,0.219
2020,OAK,V. Machin,63,11,13,0,8,10,0.168,0.206,0.324
2020,OAK,S. Brown,5,0,0,0,0,2,0.000,0.000,0.000
2020,OAK,J. Heim,38,5,8,5,3,3,0.268,0.211,0.302
2020,OAK,T. La Stella,124,21,36,13,14,8,0.422,0.290,0.393
2020,OAK,N. Orf,7,1,0,0,0,1,0.000,0.000,0.125
2020,OAK,J. Lamb,52,5,13,9,2,9,0.612,0.250,0.316
2021,TOR,M. Semien,652,115,173,102,66,146,0.507,0.265,0.375
2021,TOR,C. Biggio,250,27,56,27,37,78,0.335,0.224,0.300
2021,TOR,B. Bichette,640,121,191,102,40,137,0.475,0.298,0.410
2021,TOR,T. Hernandez,550,92,163,116,36,148,0.499,0.296,0.397
2021,TOR,V. Guerrero Jr.,604,123,188,111,86,110,0.629,0.311,0.428
2021,TOR,L. Gurriel Jr.,500,62,138,84,32,102,0.375,0.276,0.356
2021,TOR,R. Tellez,139,12,29,8,9,33,0.239,0.209,0.272
2021,TOR,J. Davis,70,16,10,4,11,21,0.209,0.143,0.302
2021,TOR,R. Grichuk,511,59,123,81,27,114,0.478,0.241,0.319
2021,TOR,D. Jansen,184,32,40,28,17,44,0.276,0.217,0.333
2021,TOR,J. Panik,114,9,28,11,8,14,0.356,0.246,0.301
2021,TOR,A. Kirk,165,19,40,24,19,22,0.406,0.242,0.321
2021,TOR,J. Palacios,35,7,7,4,3,11,0.307,0.200,0.333
2021,TOR,S. Espinal,222,32,69,17,22,30,0.397,0.311,0.398
2021,TOR,G. Springer,299,59,79,50,37,79,0.529,0.264,0.385
2021,TOR,R. McGuire,198,22,50,10,15,44,0.357,0.253,0.327
2021,TOR,T. Thornton,0,0,0,0,0,0,0,0,0
2021,TOR,T. Chatwood,0,0,0,0,0,0,0,0,0
2021,TOR,J. Romano,0,0,0,0,0,0,0,0,0
2021,TOR,R. Ray,4,0,0,0,0,1,0.000,0.000,0.000
2021,TOR,A.J. Cole,0,0,0,0,0,0,0,0,0
2021,TOR,H. Ryu,4,0,0,0,0,2,0.000,0.000,0.000
2021,TOR,T. Bergen,0,0,0,0,0,0,0,0,0
2021,TOR,R. Stripling,5,0,0,0,0,2,0.000,0.000,0.000
2021,TOR,T. Mayza,0,0,0,0,0,0,0,0,0
2021,TOR,J. Payamps,0,0,0,0,0,0,0,0,0
2021,TOR,R. Adams,28,2,3,0,2,12,0.238,0.107,0.167
2021,TOR,J. Hoying,3,0,0,0,0,1,0.000,0.000,0.000
2021,TOR,B. Valera,87,10,22,15,8,12,0.349,0.253,0.330
2021,TOR,S. Matz,2,0,0,0,0,1,0.000,0.000,0.000
2021,TOR,A. Cimber,0,0,0,0,0,0,0,0,0
2021,TOR,T. Saucedo,0,0,0,0,0,0,0,0,0
2021,TOR,R. Borucki,0,0,0,0,0,0,0,0,0
2021,TOR,R. Dolis,0,0,0,0,0,0,0,0,0
2021,TOR,T. Richards,0,0,0,0,0,0,0,0,0
2021,TOR,J. Barnes,0,0,0,0,0,0,0,0,0
2021,TOR,C. Dickerson,131,16,37,15,9,23,0.398,0.282,0.361
2021,TOR,A. Manoah,1,0,0,0,0,1,0.000,0.000,0.000
2021,TOR,O. Lopez,1,0,0,0,0,1,0.000,0.000,0.000
2021,TOR,K. Snead,0,0,0,0,0,0,0,0,0
2021,TOR,C. Overton,0,0,0,0,0,0,0,0,0
2021,TOR,B. Hand,0,0,0,0,0,0,0,0,0
2021,TOR,K. Smith,32,2,3,1,3,11,0.176,0.094,0.147
2021,TOR,J. Berrios,1,0,0,0,0,0,0.000,0.000,0.000
2021,TOR,J. Dyson,13,4,1,0,4,5,0.301,0.077,0.294
2021,TOR,J. Lamb,31,5,4,6,5,13,0.376,0.129,0.250
2021,NYY,D. LeMahieu,597,84,160,57,73,94,0.359,0.268,0.358
2021,NYY,A. Judge,554,89,158,98,75,158,0.520,0.285,0.384
2021,NYY,A. Hicks,108,13,21,14,14,30,0.251,0.194,0.281
2021,NYY,G. Stanton,514,65,142,98,63,158,0.476,0.276,0.358
2021,NYY,G. Torres,463,50,119,51,50,104,0.319,0.257,0.329
2021,NYY,G. Urshela,423,42,113,49,20,110,0.415,0.267,0.333
2021,NYY,G. Sanchez,384,54,78,54,52,121,0.454,0.203,0.301
2021,NYY,M. Tauchman,14,1,3,0,1,6,0.135,0.214,0.267
2021,NYY,K. Higashioka,195,20,35,29,17,61,0.515,0.179,0.256
2021,NYY,J. Bruce,34,3,4,3,5,13,0.224,0.118,0.189
2021,NYY,T. Wade,127,31,34,5,16,37,0.299,0.268,0.411
2021,NYY,C. Frazier,183,20,34,15,32,65,0.319,0.186,0.266
2021,NYY,B. Gardner,390,47,86,39,60,103,0.311,0.221,0.304
2021,NYY,R. Odor,324,42,65,39,27,101,0.384,0.201,0.292
2021,NYY,M. Ford,60,6,8,5,11,23,0.272,0.133,0.212
2021,NYY,M. Andujar,154,19,39,12,7,28,0.290,0.253,0.335
2021,NYY,L. Voit,213,26,51,35,21,74,0.359,0.239,0.322
2021,NYY,R. LaMarre,21,3,4,4,2,6,0.311,0.190,0.292
2021,NYY,E. Florial,20,3,6,2,5,6,0.675,0.300,0.391
2021,NYY,C. Gittens,36,1,4,5,7,13,0.143,0.111,0.135
2021,NYY,C. Green,0,0,0,0,0,0,0,0,0
2021,NYY,A. Chapman,0,0,0,0,0,0,0,0,0
2021,NYY,J. Taillon,1,0,0,0,1,0,0.000,0.000,0.000
2021,NYY,N. Cortes Jr.,1,0,0,0,0,0,0.000,0.000,0.000
2021,NYY,L. Cessa,0,0,0,0,0,0,0,0,0
2021,NYY,W. Peralta,0,0,0,0,0,0,0,0,0
2021,NYY,Z. Britton,0,0,0,0,0,0,0,0,0
2021,NYY,D. German,2,0,0,0,0,2,0.000,0.000,0.000
2021,NYY,L. Luetge,0,0,0,0,0,0,0,0,0
2021,NYY,J. Loaisiga,0,0,0,0,0,0,0,0,0
2021,NYY,T. Locastro,21,4,4,2,1,7,0.240,0.190,0.320
2021,NYY,T. Amburgey,4,0,0,0,0,2,0.000,0.000,0.000
2021,NYY,G. Allen,37,9,10,2,5,13,0.577,0.270,0.413
2021,NYY,H. Park,1,0,0,0,0,0,0.000,0.000,0.000
2021,NYY,R. Brantly,20,0,3,0,0,4,0.267,0.150,0.150
2021,NYY,J. Gallo,192,33,30,22,37,89,0.456,0.156,0.280
2021,NYY,A. Rizzo,177,33,44,22,16,30,0.458,0.249,0.367
2021,NYY,C. Holmes,0,0,0,0,0,0,0,0,0
2021,NYY,J. Montgomery,4,0,0,0,0,4,0.000,0.000,0.000
2021,NYY,J. Rodriguez,0,0,0,0,0,0,0,0,0
2021,NYY,J. Davis,17,4,1,0,1,5,0.189,0.059,0.238
2021,NYY,A. Velazquez,68,11,15,6,1,23,0.326,0.221,0.329
2021,NYY,A. Heaney,1,0,0,0,0,1,0.333,0.000,0.000
2021,NYY,A. Abreu,0,0,0,0,0,0,0,0,0
2021,NYY,M. King,0,0,0,0,0,0,0,0,0
2021,NYY,C. Kluber,2,0,0,0,0,1,0.000,0.000,0.000
2021,NYY,C. Schmidt,1,0,0,0,1,1,0.000,0.000,0.000
2021,CLE,J. Luplow,98,12,17,20,21,31,0.557,0.173,0.264
2021,CLE,B. Gamel,14,1,1,0,3,6,0.010,0.071,0.133
2021,CLE,C. Hernandez,376,60,87,47,38,90,0.353,0.231,0.337
2021,CLE,J. Ramirez,552,111,146,103,72,87,0.527,0.264,0.388
2021,CLE,E. Rosario,283,29,72,46,17,47,0.371,0.254,0.324
2021,CLE,F. Reyes,418,57,106,85,43,149,0.561,0.254,0.343
2021,CLE,J. Naylor,233,28,59,21,14,45,0.378,0.253,0.333
2021,CLE,Y. Chang,237,32,54,39,11,69,0.322,0.228,0.320
2021,CLE,J. Bauers,100,7,19,6,12,27,0.231,0.190,0.243
2021,CLE,A. Rosario,550,77,154,57,31,120,0.374,0.280,0.368
2021,CLE,R. Perez,141,13,21,17,17,56,0.409,0.149,0.221
2021,CLE,A. Gimenez,188,23,40,14,11,54,0.314,0.213,0.299
2021,CLE,A. Hedges,286,32,51,31,15,87,0.287,0.178,0.261
2021,CLE,Ó. Perez,0,0,0,0,0,0,0,0,0
2021,CLE,T. Stephan,0,0,0,0,0,0,0,0,0
2021,CLE,L. Allen,1,0,0,0,0,1,0.000,0.000,0.000
2021,CLE,P. Maton,1,0,0,0,0,0,0.000,0.000,0.000
2021,CLE,C. Quantrill,2,0,1,0,0,0,0.500,0.500,0.500
2021,CLE,J. Karinchak,0,0,0,0,0,0,0,0,0
2021,CLE,E. Clase,0,0,0,0,0,0,0,0,0
2021,CLE,T. McKenzie,2,0,1,0,0,0,0.500,0.500,0.500
2021,CLE,B. Shaw,0,0,0,0,0,0,0,0,0
2021,CLE,N. Wittgren,0,0,0,0,0,0,0,0,0
2021,CLE,S. Bieber,6,0,0,0,0,3,0.000,0.000,0.000
2021,CLE,D. Johnson,77,9,17,5,4,27,0.293,0.221,0.302
2021,CLE,H. Ramirez,339,33,91,41,14,56,0.439,0.268,0.333
2021,CLE,R. Rivera,55,6,13,9,4,24,0.418,0.236,0.311
2021,CLE,O. Miller,191,17,39,18,9,54,0.236,0.204,0.269
2021,CLE,B. Zimmer,299,44,68,35,30,122,0.312,0.227,0.327
2021,CLE,B. Bradley,245,36,51,41,25,99,0.583,0.208,0.310
2021,CLE,N. Sandlin,0,0,0,0,0,0,0,0,0
2021,CLE,J.C. Mejia,1,0,0,0,0,1,0.000,0.000,0.000
2021,CLE,B. Parker,0,0,0,0,0,0,0,0,0
2021,CLE,E. Clement,121,16,28,9,7,19,0.288,0.231,0.321
2021,CLE,R. Lavarnway,28,2,7,0,1,10,0.413,0.250,0.300
2021,CLE,K. Nelson,0,0,0,0,0,0,0,0,0
2021,CLE,S. Hentges,1,0,0,0,0,1,0.000,0.000,0.000
2021,CLE,A. Civale,1,0,0,0,1,1,0.000,0.000,0.000
2021,CLE,E. Morgan,2,0,0,0,0,2,0.000,0.000,0.000
2021,CLE,O. Mercado,214,27,48,19,21,42,0.348,0.224,0.311
2021,CLE,M. Straw,239,42,68,14,29,50,0.343,0.285,0.391
2021,CLE,W. Ramos,31,3,7,7,3,7,0.422,0.226,0.294
2021,DET,R. Grossman,557,88,133,67,98,155,0.388,0.239,0.343
2021,DET,J. Candelario,557,75,151,67,65,135,0.406,0.271,0.358
2021,DET,W. Castro,413,56,91,38,23,109,0.334,0.220,0.313
2021,DET,M. Cabrera,472,48,121,75,40,118,0.351,0.256,0.325
2021,DET,H. Castro,315,35,89,37,14,72,0.310,0.283,0.354
2021,DET,J. Schoop,623,85,173,84,37,133,0.394,0.278,0.364
2021,DET,N. Mazara,165,12,35,19,15,45,0.338,0.212,0.266
2021,DET,W. Ramos,120,12,24,13,6,29,0.553,0.200,0.273
2021,DET,V. Reyes,209,26,54,22,8,55,0.324,0.258,0.340
2021,DET,J. Jones,100,9,17,9,5,42,0.268,0.170,0.239
2021,DET,N. Goodrum,290,39,62,33,29,107,0.349,0.214,0.307
2021,DET,G. Greiner,72,7,17,7,9,31,0.310,0.236,0.304
2021,DET,A. Baddoo,413,60,107,55,45,122,0.533,0.259,0.353
2021,DET,G. Soto,0,0,0,0,0,0,0,0,0
2021,DET,R. Nunez,53,7,10,7,1,16,0.550,0.189,0.283
2021,DET,Z. Short,156,21,22,20,22,59,0.368,0.141,0.243
2021,DET,D. Hill,139,19,36,14,10,42,0.308,0.259,0.348
2021,DET,J. Rogers,113,17,27,17,11,46,0.419,0.239,0.338
2021,DET,E. Haase,351,48,81,61,26,119,0.530,0.231,0.323
2021,DET,T. Alexander,2,0,0,0,0,1,0.000,0.000,0.000
2021,DET,J. Jimenez,0,0,0,0,0,0,0,0,0
2021,DET,R. Garcia,1,0,0,0,0,1,0.000,0.000,0.000
2021,DET,D. Norris,0,0,0,0,0,0,0,0,0
2021,DET,K. Funkhouser,0,0,0,0,0,0,0,0,0
2021,DET,J. Cisnero,0,0,0,0,0,0,0,0,0
2021,DET,D. Holland,0,0,0,0,0,0,0,0,0
2021,DET,M. Boyd,3,0,1,0,1,1,0.222,0.333,0.333
2021,DET,I. Paredes,72,7,15,5,10,11,0.345,0.208,0.278
2021,DET,D. Cameron,103,16,20,13,10,38,0.392,0.194,0.303
