team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
HOU,COL,5,3,13,6,2020/08/20
HOU,LAD,2,3,7,5,2020/09/13
HOU,DET,5,3,2,6,2021/04/13
HOU,DET,2,4,2,8,2021/04/14
HOU,COL,5,3,3,6,2021/04/21
HOU,BOS,3,5,11,2,2021/05/31
HOU,BOS,1,5,5,1,2021/06/02
HOU,BOS,3,4,2,1,2021/06/03
HOU,CHW,5,2,10,2,2021/06/18
HOU,CHW,5,2,7,3,2021/06/19
HOU,CHW,5,2,8,2,2021/06/20
HOU,DET,5,4,12,3,2021/06/24
HOU,DET,3,4,3,2,2021/06/26
HOU,BAL,3,2,2,5,2021/07/01
HOU,CLE,5,4,6,3,2021/07/02
HOU,CLE,3,4,3,2,2021/07/03
HOU,CHW,5,2,7,1,2021/07/17
HOU,CHW,5,2,0,4,2021/07/18
HOU,CLE,5,4,4,3,2021/07/20
HOU,CLE,5,4,9,3,2021/07/21
HOU,LAD,3,4,3,0,2021/08/04
HOU,LAD,3,4,5,7,2021/08/05
HOU,COL,3,2,5,1,2021/08/11
HOU,CHW,2,3,6,1,2021/10/07
HOU,CHW,2,3,6,12,2021/10/11
HOU,CHW,5,3,10,1,2021/10/12
HOU,BOS,3,5,3,12,2021/10/19
HOU,BOS,3,5,9,2,2021/10/20
HOU,BOS,3,5,5,0,2021/10/23
CHW,CLE,2,4,3,11,2019/09/02
CHW,CLE,3,4,6,5,2019/09/03
CHW,CLE,2,4,6,8,2019/09/04
CHW,CLE,3,4,7,1,2019/09/05
CHW,DET,3,4,10,1,2019/09/20
CHW,DET,3,4,5,3,2019/09/21
CHW,DET,3,4,3,6,2019/09/22
CHW,CLE,3,4,0,11,2019/09/25
CHW,CLE,3,4,8,3,2019/09/26
CHW,DET,3,4,3,4,2019/09/28
CHW,DET,3,2,5,3,2019/09/29
CHW,CLE,3,4,3,5,2020/07/28
CHW,CLE,3,1,4,0,2020/07/29
CHW,CLE,2,1,2,0,2020/08/08
CHW,CLE,2,1,4,5,2020/08/09
CHW,DET,2,3,1,5,2020/08/10
CHW,DET,2,3,8,4,2020/08/11
CHW,STL,2,3,1,5,2020/08/15
CHW,DET,3,4,9,0,2020/08/20
CHW,CHC,3,1,10,1,2020/08/22
CHW,CHC,3,1,1,2,2020/08/23
CHW,DET,3,4,14,0,2020/09/12
CHW,CLE,3,4,4,7,2020/09/21
CHW,CLE,3,4,3,5,2020/09/22
CHW,CLE,3,4,2,3,2020/09/23
CHW,CLE,2,4,4,5,2020/09/24
CHW,CHC,2,1,9,5,2020/09/26
CHW,CHC,3,1,8,10,2020/09/27
CHW,CLE,2,4,4,3,2021/04/13
CHW,CLE,2,4,0,2,2021/04/14
CHW,CLE,2,1,8,0,2021/04/15
CHW,BOS,2,5,4,7,2021/04/17
CHW,BOS,2,5,5,1,2021/04/18
CHW,BOS,2,5,4,11,2021/04/19
CHW,CLE,2,4,8,5,2021/04/20
CHW,DET,2,3,2,5,2021/04/28
CHW,DET,2,3,3,1,2021/04/29
CHW,CLE,3,4,7,3,2021/05/01
CHW,CLE,2,1,0,5,2021/05/02
CHW,STL,3,4,5,1,2021/05/25
CHW,STL,3,4,0,4,2021/05/26
CHW,CLE,2,4,1,3,2021/05/31
CHW,CLE,2,4,5,6,2021/06/01
CHW,DET,2,4,4,1,2021/06/04
CHW,DET,2,4,9,8,2021/06/05
CHW,DET,2,4,3,0,2021/06/06
CHW,DET,2,4,5,4,2021/06/11
CHW,DET,2,4,15,2,2021/06/12
CHW,DET,2,4,4,1,2021/06/13
CHW,DET,2,3,5,11,2021/07/03
CHW,DET,2,3,5,6,2021/07/04
CHW,CLE,2,3,11,12,2021/07/31
CHW,CLE,3,5,2,1,2021/08/01
CHW,CHC,3,2,8,6,2021/08/06
CHW,CHC,2,3,4,0,2021/08/07
CHW,CHC,2,3,9,3,2021/08/08
CHW,CHC,3,5,13,1,2021/08/29
CHW,BOS,3,5,8,9,2021/09/11
CHW,BOS,3,5,2,1,2021/09/12
CHW,DET,2,4,3,4,2021/09/20
CHW,DET,2,4,3,5,2021/09/21
CHW,CLE,2,3,3,5,2021/09/23
CHW,CLE,3,5,1,0,2021/09/24
CHW,CLE,2,3,0,6,2021/09/25
CHW,CLE,2,3,5,2,2021/09/26
CHW,DET,2,3,8,7,2021/09/27
CHW,DET,3,4,2,5,2021/10/03
BOS,COL,5,3,10,6,2019/08/28
BOS,COL,5,3,7,4,2019/08/29
BOS,MIA,5,2,2,0,2020/09/15
BOS,MIA,5,2,4,8,2020/09/16
BOS,MIA,4,2,5,3,2020/09/17
BOS,MIA,5,2,5,2,2021/05/28
BOS,MIA,5,2,3,1,2021/05/29
BOS,MIA,5,2,5,3,2021/06/07
BOS,DET,5,3,2,4,2021/08/03
BOS,DET,5,3,4,1,2021/08/04
BOS,DET,5,3,1,8,2021/08/05
BOS,CLE,5,4,5,3,2021/08/28
BOS,CLE,5,4,4,3,2021/09/04
BOS,CLE,5,4,5,11,2021/09/05
STL,COL,4,3,1,2,2019/09/11
STL,COL,5,3,10,3,2019/09/12
STL,CHC,2,3,2,1,2019/09/20
STL,CHC,3,5,3,2,2019/09/22
STL,CHC,4,1,2,8,2019/09/28
STL,CHC,5,3,9,0,2019/09/29
STL,CHC,3,4,3,1,2020/08/17
STL,CHC,3,4,4,5,2020/08/18
STL,PIT,3,4,0,2,2020/08/27
STL,CLE,3,4,1,2,2020/08/29
STL,CLE,3,4,7,2,2020/08/30
STL,CHC,4,3,1,5,2020/09/07
STL,PIT,5,6,1,5,2020/09/17
STL,MIA,5,2,4,1,2021/04/05
STL,MIA,3,2,4,2,2021/04/06
STL,MIA,4,2,7,0,2021/04/07
STL,COL,4,3,5,0,2021/05/08
STL,COL,4,3,2,0,2021/05/09
STL,CHC,4,3,2,1,2021/05/22
STL,CHC,4,3,1,2,2021/05/23
STL,LAD,4,3,3,14,2021/06/03
STL,CHC,5,3,5,8,2021/06/11
STL,CHC,5,3,2,7,2021/06/12
STL,MIA,3,2,4,2,2021/06/15
STL,DET,3,4,2,8,2021/06/22
STL,DET,3,4,2,6,2021/06/23
STL,COL,3,5,2,5,2021/07/02
STL,COL,4,3,2,3,2021/07/04
STL,CHC,4,3,6,0,2021/07/10
STL,CHC,4,3,8,3,2021/07/20
STL,CHC,4,3,6,7,2021/07/21
STL,CHC,4,3,3,2,2021/07/22
STL,CLE,4,3,4,2,2021/07/27
STL,CLE,4,5,2,7,2021/07/28
STL,DET,4,3,3,2,2021/08/25
STL,LAD,4,2,1,5,2021/09/06
STL,LAD,4,2,2,7,2021/09/07
STL,LAD,4,3,5,4,2021/09/08
STL,LAD,4,3,2,1,2021/09/09
STL,CHC,4,6,8,5,2021/09/24
STL,CHC,4,6,8,5,2021/09/25
STL,CHC,4,6,4,2,2021/09/26
STL,CHC,4,6,5,6,2021/10/02
STL,CHC,4,6,2,3,2021/10/03
STL,LAD,4,3,1,3,2021/10/07
DET,CLE,3,1,5,10,2020/08/14
DET,CLE,3,1,1,3,2020/08/15
DET,CLE,4,1,5,8,2020/08/16
DET,CHC,4,1,3,9,2020/08/24
DET,CHC,4,1,7,1,2020/08/25
DET,CHC,4,3,7,6,2020/08/26
DET,CLE,3,1,3,10,2020/09/17
DET,CLE,3,1,0,1,2020/09/18
DET,CLE,3,1,5,2,2020/09/19
DET,CLE,3,1,4,7,2020/09/20
DET,CLE,3,4,3,11,2021/04/10
DET,CLE,3,4,2,5,2021/04/11
DET,CHW,3,2,0,11,2021/04/30
DET,CHC,3,6,2,4,2021/05/14
DET,CHC,4,5,9,8,2021/05/15
DET,CLE,3,4,5,6,2021/05/24
DET,CLE,3,4,1,4,2021/05/25
DET,CLE,3,4,1,0,2021/05/26
DET,CLE,3,4,5,13,2021/06/28
DET,CLE,3,4,9,4,2021/06/30
DET,CLE,3,4,7,1,2021/07/01
DET,CLE,3,4,2,1,2021/08/07
DET,CLE,2,3,5,7,2021/08/08
DET,CLE,2,3,6,4,2021/08/14
DET,CLE,4,3,0,11,2021/08/15
LAD,COL,2,3,12,5,2019/09/21
LAD,COL,3,2,7,0,2021/04/14
LAD,COL,3,2,7,5,2021/04/16
LAD,CHC,4,6,1,7,2021/05/04
LAD,CHC,4,6,5,6,2021/05/05
LAD,MIA,4,2,9,6,2021/05/15
LAD,MIA,3,2,2,3,2021/05/16
LAD,CHC,4,1,0,4,2021/06/25
LAD,CHC,5,1,6,2,2021/06/26
LAD,CHC,4,1,7,1,2021/06/27
LAD,MIA,5,2,4,5,2021/07/05
LAD,MIA,3,2,1,2,2021/07/06
LAD,MIA,3,2,6,9,2021/07/07
LAD,MIA,3,2,6,1,2021/07/08
LAD,COL,4,5,10,4,2021/07/17
LAD,COL,4,5,5,6,2021/07/18
LAD,COL,4,3,6,9,2021/07/24
LAD,COL,5,3,2,4,2021/08/28
LAD,COL,5,3,5,2,2021/08/29
COL,MIA,3,2,2,6,2021/06/08
COL,MIA,3,2,4,3,2021/06/09
COL,MIA,3,2,4,11,2021/06/10
COL,CHC,3,5,13,6,2021/08/04
COL,MIA,3,2,14,2,2021/08/07
COL,MIA,5,2,7,4,2021/08/08
CHC,STL,3,5,4,5,2019/09/19
CHC,CLE,5,4,7,1,2020/08/11
CHC,CLE,3,4,7,2,2020/08/12
CHC,MIA,1,2,1,5,2020/09/30
CHC,MIA,1,2,0,2,2020/10/02
CHC,CLE,6,4,2,3,2021/05/11
CHC,CLE,6,4,1,2,2021/05/12
CHC,MIA,1,2,2,10,2021/06/19
CHC,CLE,1,4,0,4,2021/06/22
CHC,CLE,1,4,7,1,2021/06/23
CHC,STL,3,4,10,5,2021/07/09
CHC,MIA,1,2,10,14,2021/08/13
CHC,MIA,3,2,4,5,2021/08/14
CHC,MIA,3,2,1,4,2021/08/15
CLE,CHW,4,3,0,8,2019/09/27
CLE,CHC,4,1,2,3,2020/09/17
CLE,HOU,4,3,2,7,2021/07/01
CLE,HOU,4,5,5,4,2021/07/22
CLE,BOS,4,5,5,8,2021/09/03
