team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
ARI,LAD,4,3,1,9,05/19/2021
ARI,LAD,4,3,2,4,05/20/2021
ARI,LAD,4,3,2,3,05/21/2021
ARI,COL,2,5,6,7,05/22/2021
ARI,COL,2,3,3,4,05/23/2021
ARI,SF,2,3,0,8,05/26/2021
ARI,SF,2,3,4,5,05/27/2021
ARI,STL,4,3,4,5,05/28/2021
ARI,STL,2,5,6,8,05/29/2021
ARI,STL,2,5,4,7,05/30/2021
ARI,NYM,3,4,2,6,06/01/2021
ARI,NYM,3,4,6,5,06/02/2021
ARI,OAK,3,3,2,5,06/09/2021
ARI,LAA,3,2,7,8,06/12/2021
ARI,LAA,4,2,3,10,06/13/2021
ARI,SF,4,3,2,5,06/15/2021
ARI,SF,2,3,8,9,06/16/2021
ARI,SF,2,3,7,13,06/17/2021
ARI,LAD,2,4,0,3,06/19/2021
ARI,LAD,2,5,3,9,06/20/2021
ARI,STL,4,3,1,7,06/29/2021
ARI,STL,4,3,2,3,06/30/2021
ARI,SF,3,3,5,3,07/02/2021
ARI,SF,4,3,4,11,07/03/2021
ARI,SF,3,2,5,6,07/04/2021
ARI,COL,3,3,4,3,07/07/2021
ARI,COL,3,5,3,9,07/08/2021
ARI,LAD,2,3,5,2,07/10/2021
ARI,LAD,4,4,4,7,07/11/2021
ARI,CHC,4,3,1,5,07/17/2021
ARI,CHC,4,3,6,4,07/18/2021
ARI,CHC,4,3,3,8,07/23/2021
ARI,CHC,3,3,7,3,07/24/2021
ARI,CHC,3,3,1,5,07/25/2021
ARI,LAD,3,5,6,5,07/31/2021
ARI,LAD,3,4,0,13,08/01/2021
ARI,SF,3,3,8,11,08/03/2021
ARI,SF,3,3,3,1,08/04/2021
ARI,SF,3,3,4,5,08/05/2021
ARI,SF,3,3,7,8,08/11/2021
ARI,SF,2,3,2,7,08/12/2021
ARI,PHI,3,4,3,2,08/18/2021
ARI,PHI,3,4,6,2,08/19/2021
ARI,COL,3,3,4,9,08/21/2021
ARI,COL,3,3,8,4,08/22/2021
ARI,PHI,3,4,8,7,08/26/2021
ARI,PHI,3,4,6,7,08/27/2021
ARI,PHI,3,4,0,7,08/28/2021
ARI,PHI,3,4,4,7,08/29/2021
ARI,SEA,4,3,5,6,09/04/2021
ARI,SEA,4,3,5,8,09/05/2021
ARI,SEA,4,3,4,5,09/11/2021
ARI,SEA,4,3,5,4,09/12/2021
ARI,LAD,4,3,1,5,09/14/2021
ARI,LAD,3,3,4,8,09/15/2021
ARI,LAD,3,3,3,5,09/16/2021
ARI,HOU,3,3,6,4,09/18/2021
ARI,HOU,4,3,6,7,09/19/2021
ARI,LAD,4,3,2,4,09/25/2021
ARI,LAD,4,3,7,2,09/26/2021
ARI,SF,3,3,4,6,09/29/2021
ARI,SF,3,3,0,1,09/30/2021
ARI,SF,3,3,4,5,10/01/2021
ARI,COL,3,3,7,9,10/02/2021
ARI,COL,4,3,11,2,10/03/2021
LAA,BOS,3,5,6,7,08/31/2019
LAA,BOS,3,3,10,4,09/01/2019
LAA,OAK,2,3,5,7,09/04/2019
LAA,OAK,2,3,0,4,09/05/2019
LAA,CHW,3,3,8,7,09/07/2019
LAA,CHW,2,3,1,5,09/08/2019
LAA,CLE,2,4,2,6,09/10/2019
LAA,CLE,2,4,0,8,09/11/2019
LAA,CLE,2,4,3,4,09/12/2019
LAA,NYY,2,5,0,8,09/17/2019
LAA,NYY,2,5,3,2,09/18/2019
LAA,NYY,2,5,1,9,09/19/2019
LAA,HOU,2,7,8,4,09/21/2019
LAA,HOU,2,3,5,13,09/22/2019
LAA,OAK,2,4,3,2,09/25/2019
LAA,OAK,2,4,2,3,09/26/2019
LAA,HOU,2,3,4,3,09/27/2019
LAA,HOU,2,3,0,4,09/28/2019
LAA,HOU,2,3,5,8,09/29/2019
LAA,OAK,2,3,3,7,07/25/2020
LAA,OAK,2,3,4,6,07/26/2020
LAA,OAK,2,3,0,3,07/27/2020
LAA,SEA,3,3,10,2,07/29/2020
LAA,SEA,2,3,7,10,07/30/2020
LAA,SEA,3,3,5,8,07/31/2020
LAA,HOU,2,3,6,9,08/01/2020
LAA,HOU,3,1,5,6,08/02/2020
LAA,SEA,3,3,5,3,08/05/2020
LAA,SEA,3,3,6,7,08/06/2020
LAA,OAK,2,3,10,9,08/11/2020
LAA,OAK,2,3,4,8,08/12/2020
LAA,LAD,2,3,4,7,08/15/2020
LAA,LAD,2,3,5,6,08/16/2020
LAA,SF,2,3,2,8,08/18/2020
LAA,SF,2,3,2,7,08/20/2020
LAA,SF,2,3,5,10,08/21/2020
LAA,OAK,2,3,4,3,08/22/2020
LAA,OAK,2,3,4,5,08/23/2020
LAA,HOU,2,2,12,5,08/25/2020
LAA,SEA,2,2,3,2,08/29/2020
LAA,SEA,2,2,16,3,08/30/2020
LAA,SEA,2,2,1,2,08/31/2020
LAA,HOU,2,5,6,5,09/05/2020
LAA,HOU,2,3,9,5,09/06/2020
LAA,COL,2,3,4,8,09/12/2020
LAA,COL,2,3,5,2,09/13/2020
LAA,LAD,2,3,5,9,09/26/2020
LAA,LAD,2,3,0,5,09/27/2020
LAA,CHW,2,3,4,3,04/02/2021
LAA,CHW,2,3,8,12,04/03/2021
LAA,CHW,2,3,5,3,04/04/2021
LAA,CHW,2,3,7,4,04/05/2021
LAA,HOU,2,3,7,6,04/06/2021
LAA,TOR,3,4,7,5,04/08/2021
LAA,TOR,2,4,7,1,04/09/2021
LAA,TOR,2,4,1,15,04/10/2021
LAA,MIN,3,4,10,3,04/17/2021
LAA,HOU,3,1,2,8,04/23/2021
LAA,HOU,3,1,4,5,04/24/2021
LAA,HOU,2,3,4,2,04/25/2021
LAA,SEA,2,3,4,7,05/01/2021
LAA,SEA,2,3,10,5,05/02/2021
LAA,LAD,3,4,9,2,05/08/2021
LAA,LAD,3,4,11,14,05/09/2021
LAA,HOU,5,3,5,4,05/11/2021
LAA,HOU,5,3,1,5,05/12/2021
LAA,HOU,5,2,1,9,05/13/2021
LAA,BOS,5,5,3,4,05/14/2021
LAA,BOS,3,5,0,9,05/15/2021
LAA,BOS,2,5,6,5,05/16/2021
LAA,CLE,2,1,7,4,05/18/2021
LAA,CLE,2,1,5,6,05/19/2021
LAA,MIN,2,4,3,6,05/20/2021
LAA,CLE,2,1,2,3,05/20/2021
LAA,OAK,2,3,4,8,05/22/2021
LAA,OAK,2,3,6,5,05/23/2021
LAA,OAK,2,3,0,5,05/28/2021
LAA,OAK,3,3,1,3,05/29/2021
LAA,OAK,2,3,4,2,05/30/2021
LAA,SF,2,3,1,6,05/31/2021
LAA,SF,3,3,8,1,06/02/2021
LAA,SEA,2,3,2,6,06/04/2021
LAA,SEA,2,3,3,2,06/05/2021
LAA,SEA,2,4,12,5,06/06/2021
LAA,OAK,2,3,5,8,06/15/2021
LAA,OAK,2,3,4,6,06/16/2021
LAA,DET,2,4,7,5,06/18/2021
LAA,DET,2,3,11,3,06/19/2021
LAA,DET,2,4,8,3,06/20/2021
LAA,SF,2,2,0,5,06/23/2021
LAA,NYY,2,4,5,3,06/28/2021
LAA,NYY,2,4,5,11,06/29/2021
LAA,NYY,5,5,11,8,06/30/2021
LAA,BOS,5,5,4,5,07/06/2021
LAA,BOS,5,5,5,4,07/07/2021
LAA,SEA,2,4,3,7,07/10/2021
LAA,SEA,5,3,0,2,07/11/2021
LAA,SEA,5,3,5,6,07/17/2021
LAA,SEA,2,3,9,4,07/18/2021
LAA,OAK,2,3,0,6,07/20/2021
LAA,MIN,2,4,3,2,07/23/2021
LAA,MIN,2,4,2,1,07/24/2021
LAA,MIN,2,6,6,2,07/25/2021
LAA,COL,2,5,6,2,07/27/2021
LAA,COL,2,5,3,12,07/28/2021
LAA,COL,2,3,8,7,07/29/2021
LAA,OAK,2,4,0,4,07/30/2021
LAA,OAK,2,4,1,0,07/31/2021
LAA,OAK,2,4,3,8,08/01/2021
LAA,LAD,2,4,4,3,08/07/2021
LAA,LAD,2,4,3,5,08/08/2021
LAA,TOR,2,4,6,3,08/10/2021
LAA,TOR,2,2,0,4,08/11/2021
LAA,TOR,2,4,2,10,08/12/2021
LAA,TOR,2,5,6,3,08/13/2021
LAA,HOU,2,3,1,4,08/14/2021
LAA,HOU,2,3,2,8,08/15/2021
LAA,NYY,2,5,1,2,08/16/2021
LAA,DET,2,4,8,2,08/17/2021
LAA,DET,2,4,3,1,08/18/2021
LAA,DET,2,4,13,10,08/19/2021
LAA,CLE,2,4,1,9,08/20/2021
LAA,CLE,2,4,1,5,08/21/2021
LAA,CLE,2,4,0,3,08/22/2021
LAA,NYY,2,5,8,7,08/31/2021
LAA,NYY,2,5,6,4,09/01/2021
LAA,HOU,2,1,4,2,09/11/2021
LAA,HOU,2,3,1,3,09/12/2021
LAA,CHW,2,3,3,9,09/15/2021
LAA,CHW,2,2,9,3,09/16/2021
LAA,OAK,2,3,4,5,09/18/2021
LAA,OAK,2,3,2,3,09/19/2021
LAA,HOU,2,3,0,10,09/21/2021
LAA,HOU,2,3,5,10,09/22/2021
LAA,HOU,2,3,5,9,09/23/2021
LAA,HOU,2,5,3,2,09/24/2021
LAA,SEA,2,3,5,6,09/25/2021
LAA,SEA,2,4,1,5,09/26/2021
LAA,SEA,2,4,2,1,10/02/2021
LAA,SEA,2,4,4,6,10/03/2021
OAK,SF,3,3,4,5,08/25/2019
OAK,NYY,3,5,8,2,08/30/2019
OAK,NYY,3,5,3,4,08/31/2019
OAK,NYY,3,5,4,5,09/01/2019
OAK,DET,3,4,4,5,09/07/2019
OAK,DET,3,4,10,2,09/08/2019
OAK,SEA,4,3,3,1,09/27/2019
OAK,SEA,4,3,3,4,09/28/2019
OAK,SEA,4,3,1,3,09/29/2019
OAK,COL,3,3,1,5,07/29/2020
OAK,SEA,3,3,3,5,08/01/2020
OAK,SEA,3,3,3,2,08/02/2020
OAK,SEA,3,3,11,1,08/04/2020
OAK,HOU,4,2,3,1,08/08/2020
OAK,HOU,3,2,7,2,08/09/2020
OAK,SF,3,3,7,6,08/15/2020
OAK,SF,3,3,15,3,08/16/2020
OAK,HOU,3,5,3,6,08/29/2020
OAK,HOU,3,3,6,0,09/08/2020
OAK,HOU,3,2,4,5,09/09/2020
OAK,HOU,3,2,3,1,09/10/2020
OAK,SEA,3,3,5,6,09/14/2020
OAK,SEA,3,3,9,0,09/15/2020
OAK,COL,3,3,1,3,09/16/2020
OAK,SF,3,3,6,0,09/19/2020
OAK,SF,3,3,2,14,09/20/2020
OAK,LAD,4,3,2,7,09/23/2020
OAK,LAD,4,3,6,4,09/24/2020
OAK,LAD,3,3,1,5,09/25/2020
OAK,SEA,3,3,3,1,09/26/2020
OAK,SEA,3,3,6,2,09/27/2020
OAK,CHW,3,3,1,4,09/29/2020
OAK,CHW,3,3,5,3,09/30/2020
OAK,CHW,3,3,6,4,10/01/2020
OAK,HOU,3,3,5,10,10/05/2020
OAK,HOU,3,3,2,5,10/06/2020
OAK,HOU,3,3,9,7,10/07/2020
OAK,HOU,3,5,6,11,10/08/2020
OAK,HOU,3,5,1,8,04/02/2021
OAK,HOU,3,5,5,9,04/03/2021
OAK,HOU,3,3,2,9,04/04/2021
OAK,LAD,3,3,3,10,04/06/2021
OAK,LAD,3,3,4,3,04/07/2021
OAK,HOU,3,3,2,6,04/09/2021
OAK,HOU,3,3,7,3,04/10/2021
OAK,DET,3,4,8,4,04/16/2021
OAK,DET,3,4,7,0,04/17/2021
OAK,DET,3,4,3,2,04/18/2021
OAK,MIN,3,4,7,0,04/20/2021
OAK,MIN,3,4,13,12,04/21/2021
OAK,TOR,3,2,5,4,05/04/2021
OAK,TOR,3,2,4,1,05/05/2021
OAK,TOR,3,2,4,9,05/06/2021
OAK,BOS,3,5,3,2,05/11/2021
OAK,BOS,3,5,4,1,05/12/2021
OAK,BOS,3,5,1,8,05/13/2021
OAK,MIN,3,4,6,1,05/15/2021
OAK,MIN,3,4,7,6,05/16/2021
OAK,HOU,3,2,6,5,05/19/2021
OAK,HOU,3,2,4,8,05/20/2021
OAK,SEA,3,4,2,4,05/25/2021
OAK,SEA,3,4,6,3,05/26/2021
OAK,SEA,3,4,5,6,05/31/2021
OAK,SEA,3,4,12,6,06/02/2021
OAK,SEA,3,4,6,0,06/03/2021
OAK,COL,3,5,9,5,06/05/2021
OAK,COL,3,5,6,3,06/06/2021
OAK,NYY,3,5,5,3,06/18/2021
OAK,NYY,3,5,5,7,06/19/2021
OAK,NYY,3,4,1,2,06/20/2021
OAK,SF,3,1,0,2,06/26/2021
OAK,SF,3,1,5,6,06/27/2021
OAK,BOS,3,5,2,3,07/03/2021
OAK,BOS,3,5,0,1,07/04/2021
OAK,HOU,3,1,6,9,07/07/2021
OAK,HOU,3,5,3,4,07/08/2021
OAK,CLE,3,3,5,4,07/17/2021
OAK,CLE,3,4,2,4,07/18/2021
OAK,SEA,3,3,4,1,07/23/2021
OAK,SEA,3,3,3,4,07/24/2021
OAK,SEA,4,3,3,4,07/25/2021
OAK,CLE,3,4,4,3,08/10/2021
OAK,CLE,2,3,6,3,08/11/2021
OAK,CLE,3,3,17,0,08/12/2021
OAK,CHW,3,2,2,5,08/17/2021
OAK,CHW,3,2,0,9,08/18/2021
OAK,CHW,3,2,5,4,08/19/2021
OAK,SF,3,3,4,1,08/21/2021
OAK,SF,3,3,1,2,08/22/2021
OAK,SEA,3,3,3,5,08/24/2021
OAK,NYY,3,5,6,7,08/27/2021
OAK,NYY,2,5,3,2,08/28/2021
OAK,NYY,2,5,3,1,08/29/2021
OAK,DET,2,4,9,3,08/31/2021
OAK,DET,2,4,6,8,09/01/2021
OAK,DET,3,3,8,6,09/02/2021
OAK,TOR,3,4,10,11,09/03/2021
OAK,TOR,3,4,8,10,09/04/2021
OAK,TOR,3,2,0,8,09/05/2021
OAK,CHW,3,2,3,6,09/08/2021
OAK,CHW,3,2,5,1,09/09/2021
OAK,SEA,3,3,2,4,09/21/2021
OAK,SEA,3,3,2,5,09/22/2021
OAK,SEA,3,3,5,6,09/23/2021
OAK,HOU,3,3,2,1,09/25/2021
OAK,HOU,3,2,4,3,09/26/2021
OAK,SEA,3,4,4,13,09/28/2021
OAK,SEA,3,4,2,4,09/29/2021
OAK,SEA,3,2,2,4,09/30/2021
OAK,HOU,3,2,8,6,10/02/2021
OAK,HOU,3,3,6,7,10/03/2021
NYY,SEA,5,2,5,4,08/27/2019
NYY,SEA,5,2,7,0,08/28/2019
NYY,BOS,5,3,1,6,09/06/2019
NYY,BOS,5,3,5,1,09/07/2019
NYY,BOS,5,3,10,5,09/09/2019
NYY,DET,5,4,11,12,09/10/2019
NYY,DET,5,4,10,4,09/12/2019
NYY,TOR,5,4,5,6,09/13/2019
NYY,TOR,5,4,13,3,09/14/2019
NYY,TOR,5,4,4,6,09/15/2019
NYY,TOR,5,5,3,4,09/20/2019
NYY,TOR,5,5,7,2,09/21/2019
NYY,TOR,1,5,8,3,09/22/2019
NYY,MIN,1,4,10,4,10/04/2019
NYY,MIN,1,4,8,2,10/05/2019
NYY,MIN,1,4,5,1,10/08/2019
NYY,HOU,1,4,7,0,10/13/2019
NYY,HOU,5,3,2,3,10/14/2019
NYY,HOU,5,3,1,4,10/15/2019
NYY,HOU,5,3,3,8,10/18/2019
NYY,HOU,5,5,4,6,10/20/2019
NYY,WSH,5,3,4,1,07/23/2020
NYY,WSH,5,3,2,9,07/25/2020
NYY,WSH,5,3,3,2,07/26/2020
NYY,BOS,5,5,5,1,07/31/2020
NYY,BOS,5,5,5,2,08/01/2020
NYY,BOS,5,5,9,7,08/02/2020
NYY,PHI,5,4,6,3,08/03/2020
NYY,PHI,5,4,3,1,08/05/2020
NYY,PHI,5,4,4,5,08/06/2020
NYY,BOS,5,5,10,3,08/14/2020
NYY,BOS,5,5,11,5,08/15/2020
NYY,BOS,5,5,4,2,08/16/2020
NYY,BOS,5,5,6,3,08/17/2020
NYY,NYM,5,4,3,4,08/28/2020
NYY,NYM,5,4,2,1,08/29/2020
NYY,NYM,5,4,8,7,08/30/2020
NYY,NYM,3,4,7,9,09/03/2020
NYY,TOR,3,4,7,12,09/07/2020
NYY,TOR,3,4,1,2,09/08/2020
NYY,TOR,3,4,7,2,09/09/2020
NYY,TOR,5,4,20,6,09/15/2020
NYY,TOR,5,4,13,2,09/16/2020
NYY,TOR,5,4,10,7,09/17/2020
NYY,BOS,5,4,6,5,09/18/2020
NYY,BOS,5,4,8,0,09/19/2020
NYY,BOS,5,3,2,10,09/20/2020
NYY,TOR,5,4,5,11,09/21/2020
NYY,TOR,5,4,12,1,09/22/2020
NYY,TOR,5,4,1,14,09/23/2020
NYY,TOR,5,4,1,4,09/24/2020
NYY,MIA,5,2,3,4,09/25/2020
NYY,MIA,5,2,11,4,09/26/2020
NYY,MIA,5,2,0,5,09/27/2020
NYY,CLE,3,4,12,3,09/29/2020
NYY,CLE,5,4,10,9,09/30/2020
NYY,TOR,5,5,2,3,04/01/2021
NYY,TOR,5,5,5,3,04/03/2021
NYY,TOR,5,4,1,3,04/04/2021
NYY,TOR,1,4,3,1,04/12/2021
NYY,TOR,1,4,3,7,04/13/2021
NYY,TOR,1,4,4,5,04/14/2021
NYY,CLE,3,4,6,3,04/22/2021
NYY,CLE,3,4,5,3,04/23/2021
NYY,CLE,3,4,2,1,04/24/2021
NYY,CLE,3,4,3,7,04/25/2021
NYY,DET,4,3,10,0,04/30/2021
NYY,DET,4,3,6,4,05/01/2021
NYY,DET,4,3,2,0,05/02/2021
NYY,HOU,4,3,7,3,05/04/2021
NYY,HOU,5,5,6,3,05/05/2021
NYY,HOU,5,5,4,7,05/06/2021
NYY,WSH,5,3,4,11,05/07/2021
NYY,WSH,5,3,4,3,05/08/2021
NYY,WSH,5,3,3,2,05/09/2021
NYY,CHW,4,3,2,1,05/21/2021
NYY,CHW,5,3,7,0,05/22/2021
NYY,CHW,5,3,5,4,05/23/2021
NYY,TOR,5,3,2,6,05/25/2021
NYY,TOR,5,5,0,2,05/27/2021
NYY,DET,3,4,2,3,05/28/2021
NYY,DET,3,4,1,6,05/29/2021
NYY,DET,3,4,2,6,05/30/2021
NYY,BOS,3,5,2,5,06/04/2021
NYY,BOS,3,5,3,7,06/05/2021
NYY,BOS,3,5,5,6,06/06/2021
NYY,MIN,3,4,8,4,06/09/2021
NYY,MIN,5,4,9,6,06/10/2021
NYY,MIN,5,4,5,7,06/11/2021
NYY,PHI,4,4,7,8,06/12/2021
NYY,PHI,5,4,0,7,06/13/2021
NYY,TOR,4,5,6,5,06/15/2021
NYY,TOR,5,4,3,2,06/16/2021
NYY,TOR,5,4,8,4,06/17/2021
NYY,BOS,4,5,3,5,06/25/2021
NYY,BOS,5,5,2,4,06/26/2021
NYY,BOS,4,5,2,9,06/27/2021
NYY,NYM,5,4,3,8,07/03/2021
NYY,NYM,5,4,5,10,07/04/2021
NYY,SEA,5,4,12,1,07/07/2021
NYY,SEA,5,4,5,4,07/08/2021
NYY,HOU,5,5,1,0,07/10/2021
NYY,HOU,5,5,7,8,07/11/2021
NYY,BOS,5,5,0,4,07/16/2021
NYY,BOS,3,5,3,1,07/17/2021
NYY,BOS,3,5,9,1,07/18/2021
NYY,PHI,5,4,6,4,07/20/2021
NYY,PHI,5,4,6,5,07/21/2021
NYY,BOS,5,5,4,5,07/22/2021
NYY,BOS,1,5,2,6,07/23/2021
NYY,BOS,5,5,4,3,07/24/2021
NYY,BOS,1,5,4,5,07/25/2021
NYY,MIA,6,2,3,1,07/30/2021
NYY,MIA,5,2,4,2,07/31/2021
NYY,MIA,3,2,3,1,08/01/2021
NYY,SEA,5,3,5,3,08/05/2021
NYY,SEA,5,3,3,2,08/06/2021
NYY,SEA,5,3,5,4,08/07/2021
NYY,SEA,5,3,0,2,08/08/2021
NYY,CHW,5,2,8,9,08/12/2021
NYY,CHW,5,2,7,5,08/14/2021
NYY,CHW,5,2,5,3,08/15/2021
NYY,BOS,5,5,2,0,08/17/2021
NYY,BOS,5,5,5,2,08/18/2021
NYY,MIN,5,4,7,5,08/19/2021
NYY,MIN,5,4,10,2,08/20/2021
NYY,MIN,5,4,7,1,08/21/2021
NYY,TOR,5,5,0,8,09/06/2021
NYY,TOR,3,5,1,5,09/07/2021
NYY,TOR,3,5,3,6,09/08/2021
NYY,TOR,3,5,4,6,09/09/2021
NYY,NYM,1,2,3,10,09/10/2021
NYY,NYM,1,2,8,7,09/11/2021
NYY,MIN,5,4,6,5,09/13/2021
NYY,CLE,5,3,8,0,09/17/2021
NYY,CLE,1,5,3,11,09/18/2021
NYY,CLE,5,3,1,11,09/19/2021
NYY,BOS,1,5,8,3,09/24/2021
NYY,BOS,1,5,5,3,09/25/2021
NYY,BOS,1,5,6,3,09/26/2021
NYY,TOR,5,4,7,2,09/28/2021
NYY,TOR,5,4,5,6,09/29/2021
NYY,TOR,5,4,6,2,09/30/2021
NYY,BOS,4,3,2,6,10/06/2021
SEA,TOR,3,5,7,0,08/18/2019
SEA,TOR,2,2,7,4,08/24/2019
SEA,TOR,2,3,5,7,08/25/2019
SEA,CHC,3,3,1,5,09/02/2019
SEA,CHC,4,3,1,6,09/04/2019
SEA,CHW,3,3,7,9,09/14/2019
SEA,CHW,3,3,11,10,09/15/2019
SEA,HOU,3,3,0,3,09/25/2019
SEA,HOU,3,7,0,3,09/26/2019
SEA,HOU,3,3,2,7,07/25/2020
SEA,HOU,3,3,7,6,07/26/2020
SEA,HOU,3,2,5,8,07/27/2020
SEA,COL,3,2,4,8,08/08/2020
SEA,COL,3,2,5,3,08/09/2020
SEA,HOU,4,1,1,2,08/15/2020
SEA,HOU,4,2,2,3,08/16/2020
SEA,LAD,4,3,1,2,08/18/2020
SEA,LAD,4,3,1,6,08/20/2020
SEA,SF,4,3,5,6,09/09/2020
SEA,SF,4,3,1,10,09/10/2020
SEA,SF,3,3,4,6,09/17/2020
SEA,HOU,3,1,6,1,09/22/2020
SEA,HOU,3,5,3,2,09/23/2020
SEA,SF,3,3,8,7,04/02/2021
SEA,SF,3,3,3,6,04/03/2021
SEA,SF,3,3,4,0,04/04/2021
SEA,CHW,4,3,0,6,04/06/2021
SEA,CHW,4,3,4,10,04/07/2021
SEA,MIN,4,4,2,10,04/08/2021
SEA,MIN,4,4,4,3,04/10/2021
SEA,MIN,4,4,8,6,04/11/2021
SEA,HOU,4,2,6,5,04/17/2021
SEA,HOU,4,2,0,1,04/18/2021
SEA,LAD,3,3,4,3,04/20/2021
SEA,BOS,3,5,7,3,04/22/2021
SEA,BOS,3,5,5,6,04/23/2021
SEA,BOS,3,5,8,2,04/24/2021
SEA,BOS,3,5,3,5,04/25/2021
SEA,HOU,3,5,2,5,04/27/2021
SEA,HOU,3,2,0,2,04/28/2021
SEA,HOU,3,2,1,0,04/29/2021
SEA,LAD,3,4,4,6,05/12/2021
SEA,LAD,3,4,1,7,05/13/2021
SEA,CLE,3,4,2,4,05/14/2021
SEA,CLE,3,4,7,3,05/15/2021
SEA,CLE,3,4,7,3,05/16/2021
SEA,DET,3,4,1,4,05/18/2021
SEA,DET,3,4,0,5,05/19/2021
SEA,DET,3,4,2,6,05/20/2021
SEA,DET,4,4,3,5,06/08/2021
SEA,DET,3,4,9,6,06/09/2021
SEA,DET,3,4,3,8,06/10/2021
SEA,CLE,4,4,0,7,06/11/2021
SEA,CLE,4,4,4,5,06/12/2021
SEA,CLE,4,4,6,2,06/13/2021
SEA,MIN,4,4,4,3,06/15/2021
SEA,MIN,4,4,10,0,06/16/2021
SEA,MIN,3,4,2,7,06/17/2021
SEA,COL,3,3,2,1,06/23/2021
SEA,CHW,3,2,3,2,06/26/2021
SEA,CHW,4,2,5,7,06/27/2021
SEA,TOR,4,5,3,9,06/29/2021
SEA,TOR,4,5,9,7,06/30/2021
SEA,TOR,4,5,7,2,07/01/2021
SEA,COL,3,5,6,4,07/21/2021
SEA,HOU,3,3,11,8,07/27/2021
SEA,HOU,3,3,4,11,07/28/2021
SEA,TOR,3,4,3,2,08/14/2021
SEA,TOR,3,4,9,3,08/15/2021
SEA,HOU,3,2,1,15,08/21/2021
SEA,HOU,3,2,6,3,08/22/2021
SEA,HOU,3,2,3,4,08/31/2021
SEA,HOU,3,3,4,0,09/01/2021
SEA,HOU,3,5,2,11,09/06/2021
SEA,HOU,3,2,4,5,09/08/2021
SEA,BOS,3,5,5,4,09/14/2021
SEA,BOS,3,5,4,8,09/15/2021
WSH,NYM,3,4,3,7,09/02/2019
WSH,NYM,3,4,11,10,09/03/2019
WSH,NYM,3,4,4,8,09/04/2019
WSH,MIN,3,4,0,5,09/10/2019
WSH,MIN,3,4,6,2,09/11/2019
WSH,MIN,3,4,12,6,09/12/2019
WSH,STL,3,4,2,4,09/16/2019
WSH,STL,3,4,6,2,09/17/2019
WSH,STL,3,4,1,5,09/18/2019
WSH,MIA,3,2,6,4,09/20/2019
WSH,MIA,3,3,10,4,09/21/2019
WSH,MIA,3,3,3,5,09/22/2019
WSH,PHI,3,4,7,2,09/23/2019
WSH,PHI,3,4,6,5,09/24/2019
WSH,PHI,3,4,5,2,09/25/2019
WSH,PHI,3,4,6,3,09/26/2019
WSH,CLE,3,3,8,2,09/27/2019
WSH,CLE,3,4,10,7,09/28/2019
WSH,CLE,3,4,8,2,09/29/2019
WSH,LAD,3,3,0,6,10/04/2019
WSH,LAD,3,3,4,2,10/05/2019
WSH,LAD,3,3,4,10,10/06/2019
WSH,LAD,3,3,6,1,10/07/2019
WSH,LAD,3,4,7,3,10/10/2019
WSH,STL,3,5,2,0,10/12/2019
WSH,STL,3,5,8,1,10/14/2019
WSH,STL,3,5,7,4,10/16/2019
WSH,HOU,5,5,5,4,10/23/2019
WSH,HOU,3,5,12,3,10/24/2019
WSH,HOU,3,3,1,4,10/26/2019
WSH,HOU,3,3,1,8,10/27/2019
WSH,HOU,3,3,1,7,10/28/2019
WSH,HOU,3,3,7,2,10/30/2019
WSH,HOU,3,3,6,2,10/31/2019
WSH,TOR,3,3,1,4,07/27/2020
WSH,TOR,3,3,1,5,07/28/2020
WSH,TOR,5,4,4,0,07/29/2020
WSH,TOR,5,4,6,4,07/30/2020
WSH,NYM,3,4,5,3,08/04/2020
WSH,NYM,3,4,1,3,08/05/2020
WSH,NYM,5,4,16,4,08/10/2020
WSH,NYM,3,4,2,1,08/11/2020
WSH,NYM,3,4,6,11,08/12/2020
WSH,NYM,3,4,2,8,08/13/2020
WSH,MIA,3,2,2,3,08/21/2020
WSH,MIA,3,2,5,4,08/22/2020
WSH,MIA,3,2,9,3,08/23/2020
WSH,MIA,3,2,8,11,08/24/2020
WSH,PHI,3,4,3,8,08/25/2020
WSH,PHI,3,2,2,3,08/26/2020
WSH,BOS,3,5,10,2,08/28/2020
WSH,BOS,3,5,3,5,08/29/2020
WSH,BOS,3,5,5,9,08/30/2020
WSH,PHI,3,4,6,8,08/31/2020
WSH,PHI,3,4,0,6,09/01/2020
WSH,PHI,3,2,0,3,09/02/2020
WSH,PHI,3,2,5,6,09/03/2020
WSH,MIA,3,2,5,0,09/18/2020
WSH,MIA,3,2,3,14,09/19/2020
WSH,MIA,5,2,1,2,09/20/2020
WSH,PHI,3,4,5,1,09/21/2020
WSH,PHI,5,4,8,7,09/22/2020
WSH,PHI,3,4,3,12,09/23/2020
WSH,NYM,3,4,2,3,09/24/2020
WSH,NYM,3,4,4,3,09/26/2020
WSH,NYM,3,4,15,5,09/27/2020
WSH,LAD,3,3,0,1,04/09/2021
WSH,LAD,5,3,5,9,04/11/2021
WSH,STL,5,4,5,2,04/12/2021
WSH,STL,3,4,3,14,04/13/2021
WSH,STL,3,4,6,0,04/14/2021
WSH,STL,3,4,5,12,04/19/2021
WSH,STL,3,4,3,2,04/20/2021
WSH,STL,3,4,1,0,04/21/2021
